eventsPerDay;commitCommentEventsPerDay;createEventsPerDay;deleteEventsPerDay;downloadEventsPerDay;followEventsPerDay;forkEventsPerDay;forkApplyEventsPerDay;gistEventsPerDay;gollumEventsPerDay;issueEventsPerDay;issueCommentEventsPerDay;memberEventsPerDay;publicEventsPerDay;pullRequestEventsPerDay;pullRequestReviewEventsPerDay;pushDatesEventsPerDay;teamAddEventsPerDay;watchDatesEventsPerDay
floryn90;0.8200709063931771;0.03006926656774983;0.12301063595897657;0.043737115007636114;0.0;0.013667848439886287;0.008200709063931772;0.0;0.0;0.0;0.016401418127863544;0.06560567251145417;0.005467139375954514;0.0;0.049204254383590634;0.0;0.3936340350687251;0.0;0.07107281188740869
aweis;4.616277292938057;0.0;0.7539919578465493;0.01538759097646019;0.0;0.33852700148212417;0.723216775893629;0.0;0.0;0.04616277292938057;0.33852700148212417;0.8770926856582308;0.07693795488230094;0.03077518195292038;0.07693795488230094;0.0;0.4770153202702659;0.0;0.8617050946817706
kevinfrancis;0.776625490334728;0.010355006537796373;0.02847626797894003;0.0025887516344490933;0.0;0.0;0.0;0.0;0.0;0.00776625490334728;0.0;0.13979258826025104;0.0025887516344490933;0.005177503268898187;0.01553250980669456;0.0025887516344490933;0.5617591046754533;0.0;0.0
zatamine;2.3666516863945466;0.0;0.32344239714058803;0.0;0.0;0.18933213491156373;0.18933213491156373;0.0;0.023666516863945466;0.0;0.0;0.0;0.03155535581859396;0.0;0.0;0.0;0.00788883895464849;0.0;1.6014343077936433
gatoralli;0.8913267408854361;0.002971089136284787;0.00891326740885436;0.0;0.0;0.02079762395399351;0.0;0.0;0.0;0.15449663508680891;0.10993029804253712;0.35950178549045925;0.002971089136284787;0.0;0.07427722840711967;0.03268198049913266;0.06536396099826532;0.0;0.05942178272569574
linpc;11.13499158216975;0.0371166386072325;1.0763825196097425;0.1855831930361625;0.0;0.7794494107518826;1.18773243543144;0.0;0.2598164702506275;0.0;0.0;0.0;0.371166386072325;0.0;0.0;0.0;0.11134991582169751;0.0;7.126394612588641
fuzhli;0.9085070645712634;0.0;0.012113427527616846;0.0;0.0;0.02422685505523369;0.01817014129142527;0.0;0.02119849817332948;0.039368639464754746;0.07268056516570108;0.2786088331351875;0.0030283568819042114;0.0;0.030283568819042116;0.009085070645712635;0.3512893983008885;0.0;0.04845371011046738
huamma;47.878618834842776;0.3191907922322852;1.7555493572775684;0.0;0.0;0.797976980580713;0.4787861883484278;0.0;0.4787861883484278;0.3191907922322852;7.660579013574845;25.535263378582815;0.0;0.0;3.0323125262067094;0.1595953961161426;2.713121733974424;0.0;4.628266487368135
drsl;2.3173350789637293;0.0;0.19311125658031075;0.0;0.0;0.06952005236891187;0.20083570684352317;0.0;0.06179560210569944;0.0;0.0;0.0;0.21628460736994803;0.0;0.0;0.0;0.0;0.0;1.5757878536953358
willyfc;126.06329427900259;1.2606329427900258;1.6808439237200345;0.8404219618600173;0.0;0.0;0.0;0.0;0.0;0.8404219618600173;30.675401607890628;67.6539679297314;0.0;0.0;13.026540408830266;0.8404219618600173;9.24464158046019;0.0;0.0
natebenes;16.441421726273166;0.0;0.3836331736130405;0.0;0.0;1.260508999014276;0.7124616081385038;0.0;1.7537516508024709;0.16441421726273164;1.7537516508024709;1.6441421726273164;0.21921895635030886;0.0;2.1921895635030886;2.4114085198533974;2.301799041678243;0.0;1.6441421726273164
xk;23.357411652753147;0.0;3.19217959254293;0.0;0.0;3.4257537090704613;1.6350188156927201;0.0;0.07785803884251048;0.0;0.15571607768502096;0.15571607768502096;0.5450062718975734;0.23357411652753146;0.15571607768502096;0.0;0.07785803884251048;0.0;13.703014836281845
Monogon;4.6143370228447065;0.0;0.47681482569395306;0.0;0.0;0.44605257887498834;0.646007183198259;0.0;0.10766786386637649;0.0;0.0;0.0;0.1384301106853412;0.061524493637929424;0.0;0.0;0.061524493637929424;0.0;2.67631547324993
tiveor;2.6118663780446836;0.06964977008119155;0.11318087638193629;0.01741244252029789;0.0;0.008706221260148944;0.026118663780446836;0.0;0.0;0.0;0.2873053015849152;0.4440172842675962;0.008706221260148944;0.0;0.3917799567067025;0.0;0.9838030023968307;0.0;0.2611866378044683
lordclef;17.197292487994403;0.0;0.7452160078130908;0.0;0.0;1.605080632212811;0.7452160078130908;0.0;0.0;0.0;0.0;0.0;0.05732430829331468;0.0;0.0;0.0;0.0;0.0;14.044455531862097
mkelleyjr;3.5972351251135586;0.0;0.7314378087730903;0.0;0.0;0.43166821501362707;0.7194470250227117;0.0;0.19185254000605648;0.0;0.0;0.0;0.3717142962617344;0.01199078375037853;0.0;0.0;0.01199078375037853;0.0;1.1271336725355818
marcelohd;12.674097703993318;0.0;2.154596609678864;0.0;0.0;1.3096567627459763;1.8166206709057091;0.0;0.1689879693865776;0.0;0.0;0.0;0.38022293111979955;0.1267409770399332;0.0;0.0;0.0;0.0;6.717271783116459
xiongyingying;0.42639482029606374;0.0;0.06373943189992705;0.0;0.0;0.008791645779300283;0.12308304091020397;0.0;0.1362705095791544;0.008791645779300283;0.0;0.0;0.008791645779300283;0.006593734334475213;0.0;0.0;0.0;0.0;0.07033316623440226
kumalee;4.189020499695843;0.0;0.6143896732887237;0.0;0.0;0.4747556566321956;0.3770118449726259;0.0;0.0;0.0;0.027926803331305622;0.055853606662611244;0.08378040999391687;0.0;0.08378040999391687;0.0;0.04189020499695843;0.0;2.429631889823589
Shutnik;0.8792826356334174;0.008792826356334174;0.05275695813800504;0.011723768475112232;0.0;0.029309421187780578;0.09085920568211979;0.0;0.0;0.07034261085067339;0.0556879002567831;0.14654710593890288;0.011723768475112232;0.005861884237556116;0.032240363306558634;0.008792826356334174;0.014654710593890289;0.0;0.3399892857782547
carcara;0.524563319250728;0.0;0.031008669118269633;0.0;0.0;0.12403467647307853;0.031008669118269633;0.0;0.0;0.005168111519711606;0.0;0.0;0.005168111519711606;0.005168111519711606;0.0;0.0;0.0;0.0;0.3230069699819753
BkCherry;4.1250960851373994;0.0;0.7562676156085233;0.0;0.0;0.5912637722030273;0.6050140924868186;0.0;0.0;0.0;0.0;0.0;0.1375032028379133;0.05500128113516533;0.0;0.0;0.05500128113516533;0.0;1.9250448397307867
xtao;45.5872524534806;1.367617573604418;1.823490098139224;0.455872524534806;0.0;0.7597875408913433;0.455872524534806;0.0;0.0;0.455872524534806;2.5832776390305674;13.980090752400717;0.0;0.0;4.55872524534806;4.862640261704597;11.092898097013613;0.0;3.1911076717436417
nasirkhan;7.808783616256129;0.0;1.1192589849967118;0.0;0.0;0.15617567232512258;0.8329369190673204;0.0;0.02602927872085376;0.0;0.3644099020919527;0.44249773825451394;0.0;0.02602927872085376;0.0;0.0;2.2905765274351313;0.0;2.5508693146436685
amichaelgrant;0.8773347868929433;0.008773347868929433;0.04094229005500402;0.0;0.0;0.011697797158572578;0.038017840765360876;0.0;0.02047114502750201;0.02047114502750201;0.14914691377180037;0.3626317119157499;0.0029244492896431445;0.014622246448215722;0.06141343508250603;0.03509339147571773;0.05848898579286289;0.0;0.052640087213576596
hatRiot;0.7752299437590415;0.005168199625060277;0.041345597000482216;0.0;0.0;0.03100919775036166;0.04651379662554249;0.0;0.0;0.0025840998125301385;0.012920499062650692;0.06977069493831374;0.007752299437590415;0.0;0.005168199625060277;0.0025840998125301385;0.3850308720669906;0.0;0.16538238800192887
loganbr;1.4254941713127216;0.0;0.17581094779523568;0.0;0.0;0.4276482513938165;0.2233274201723264;0.0;0.0;0.0;0.0;0.0;0.03801317790167258;0.0;0.004751647237709072;0.0;0.0;0.0;0.5559427268119614
davidslvto;5.270677343041791;0.0;1.0189976196547463;0.0;0.0;0.3513784895361194;0.5094988098273732;0.0;0.8960151483171045;0.0;0.21082709372167163;0.2986717161057015;0.07027569790722388;0.07027569790722388;0.0;0.0;0.0;0.0;1.8447370700646268
psilipharm;113.70116596334542;2.653027205811393;1.1370116596334543;0.0;0.0;0.37900388654448475;0.37900388654448475;0.0;0.0;0.0;9.096093277067634;61.77763350675101;0.0;0.0;10.612108823245572;18.19218655413527;9.475097163612118;0.0;0.0
Pingmin;7.342626439347413;0.14685252878694827;0.46503300782533613;0.0;0.0;0.34265590050287925;0.0979016858579655;0.0;0.0;0.0;0.024475421464491377;0.26922963610940515;0.0979016858579655;0.0;0.4895084292898275;0.024475421464491377;4.944035135827258;0.0;0.4405575863608448
Kotolegokot;32.32976358860376;0.1077658786286792;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3708493298309423;17.78136997373207;0.0;0.0;5.7115915673199975;0.3232976358860376;5.927123324577356;0.0;0.1077658786286792
clockfort;12.674159676808927;0.0;1.2251687687581962;0.042247198922696426;0.0;0.5914607849177499;1.0561799730674106;0.0;0.08449439784539285;0.0;0.6337079838404464;0.6337079838404464;0.12674159676808927;0.12674159676808927;0.5069663870723571;0.0;3.2952815159703213;0.0;4.351461489037732
srijanmishra;1.0364259745942883;0.0;0.08982358446483832;0.0;0.0;0.269470753394515;0.2936540261350484;0.0;0.0;0.0;0.0;0.0;0.010364259745942883;0.0;0.0;0.0;0.0;0.0;0.3731133508539438
0xAether;0.8765214003782028;0.0;0.17238254207437986;0.0;0.0;0.23666077810211475;0.05259128402269216;0.0;0.09349561604034162;0.0;0.0;0.0029217380012606757;0.011686952005042703;0.0029217380012606757;0.011686952005042703;0.0;0.008765214003782027;0.0;0.28340858612228553
brysgo;4.437313699589754;0.059164182661196725;0.7839254202608565;0.0;0.0;0.5620597352813689;0.3697761416324795;0.0;0.059164182661196725;0.0;0.0;0.08874627399179508;0.11832836532239345;0.04437313699589754;0.11832836532239345;0.0;0.28102986764068444;0.0;1.9524180278194918
OalbertO;0.005720659785410371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028603298927051854;0.0;0.0;0.0028603298927051854;0.0;0.0;0.0;0.0;0.0;0.0
frank1;0.1319989964156762;0.0;0.027310137189450245;0.0;0.0;0.009103379063150082;0.0;0.0;0.029585981955237768;0.004551689531575041;0.0;0.0;0.018206758126300165;0.0;0.0;0.0;0.0;0.0;0.04324105054996289
sorianocarlos;0.6804775849704686;0.011379223828937603;0.056896119144688014;0.0;0.0;0.022758447657875207;0.0;0.0;0.03868936101838785;0.009103379063150082;0.0773787220367757;0.12744730688410116;0.025034292423662726;0.0;0.10924054875780098;0.0;0.15703328883933892;0.0;0.045516895315750414
bernardladenthin;1.3457300406351285;0.0;0.06728650203175641;0.0044857668021170945;0.0044857668021170945;0.02691460081270257;0.09420110284445898;0.0;0.0;0.0;0.0807438024381077;0.30951790934607953;0.017943067208468378;0.008971533604234189;0.035886134416936756;0.0;0.3409182769608992;0.0;0.3543755773672505
kimmel;5.157380695279385;0.0;0.7220332973391138;0.0;0.0;0.27506030374823387;0.9111372561660246;0.0;0.15472142085838153;0.0;0.0;0.0;0.1031476139055877;0.034382537968529234;0.0;0.0;0.2062952278111754;0.0;2.7506030374823385
Soloriens;0.758719944613444;0.00758719944613444;0.0050581329640896275;0.0;0.0;0.017703465374313696;0.0050581329640896275;0.0;0.0;0.0025290664820448137;0.08851732687156848;0.19220905263540583;0.0025290664820448137;0.0;0.2655519806147054;0.15427305540473363;0.0;0.0;0.017703465374313696
gianguido;1.854279924157662;0.0;0.18542799241576619;0.0;0.0;0.3584941186704813;0.2039707916573428;0.0;0.0;0.0;0.0;0.0;0.00618093308052554;0.0;0.0;0.0;0.0;0.0;1.100206088333546
rccomp;0.8787889041237915;0.0;0.04101014885911027;0.0;0.0;0.0556566305945068;0.06444451963574471;0.0;0.26656596758421675;0.002929296347079305;0.02343437077663444;0.09666677945361707;0.008787889041237916;0.00585859269415861;0.04101014885911027;0.0;0.017575778082475832;0.0;0.25484878219589957
antoniofrignani;2.970544506996767;0.0;0.009901815023322557;0.0;0.0;0.03960726009329023;0.03960726009329023;0.0;0.960476057262288;0.0;0.2574471906063865;1.1090032826121263;0.009901815023322557;0.009901815023322557;0.178232670419806;0.11882178027987068;0.1386254103265158;0.0;0.09901815023322556
cethap;3.3847748595847302;0.0;1.0831279550671138;0.0;0.0;0.259499405901496;0.259499405901496;0.0;0.0;0.0;0.11282582865282435;0.4513033146112974;0.033847748595847306;0.11282582865282435;0.16923874297923652;0.04513033146112974;0.02256516573056487;0.0;0.8349111320309002
pedrokoblitz;34.96295976561868;0.11654319921872894;0.5827159960936447;0.11654319921872894;0.0;0.11654319921872894;0.23308639843745788;0.0;0.0;0.46617279687491575;8.041480746092295;14.451356703122388;0.3496295976561868;0.0;4.661727968749157;0.0;4.079011972655513;0.0;1.7481479882809339
rogcg;1.7111042147625912;0.03992576501112713;0.19962882505563564;0.0;0.0;0.07414784930637895;0.20533250577151094;0.0;0.011407361431750609;0.0;0.02851840357937652;0.051333126442877734;0.011407361431750609;0.01711104214762591;0.01711104214762591;0.0;0.0;0.0;1.0551809324369312
TheOneIota;32.80298466662954;0.0;1.640149233331477;0.21868656444419696;0.0;0.10934328222209848;0.0;0.0;0.0;0.0;0.0;1.858835797775674;0.0;0.0;3.280298466662954;0.0;25.586328039971043;0.0;0.10934328222209848
expilu;0.8785990656546372;0.005857327104364248;0.04392995328273186;0.02928663552182124;0.0;0.01464331776091062;0.046858616834913984;0.0;0.0;0.0;0.10250322432637433;0.20500644865274867;0.005857327104364248;0.0;0.07907391590891735;0.008785990656546372;0.1347185234003777;0.0;0.20207778510056656
Mte90;7.616058953937828;0.0;1.0916351167310887;0.0;0.0;1.0916351167310887;0.8377664849331611;0.0;1.3455037485290162;0.0;0.02538686317979276;0.0;0.10154745271917104;0.02538686317979276;0.05077372635958552;0.0;0.15232117907875656;0.0;2.8941024024963746
oniontux;1.4964803267684883;0.0;0.16960110370042866;0.0;0.0;0.4539323657864414;0.1895541747240085;0.0;0.0;0.0;0.0;0.0;0.014964803267684882;0.0;0.009976535511789921;0.0;0.029929606535369763;0.0;0.628521737242765
nicholaskell;0.8918127870264361;0.01783625574052872;0.0;0.0;0.0;0.0;0.0059454185801762404;0.0;0.0;0.01783625574052872;0.16052630166475848;0.3537524055204863;0.0059454185801762404;0.0;0.06242689509185052;0.0;0.2675438361079308;0.0;0.0
JaviSoto;25.1621903143041;0.5871177740004291;2.0129752251443285;0.167747935428694;0.0;1.2581095157152051;1.5097314188582462;0.0;0.0;0.0;0.083873967714347;0.670991741714776;0.335495870857388;0.083873967714347;0.41936983857173504;1.0064876125721642;3.0194628377164925;0.0;14.00695260829595
AmyStephen;412.83088586627593;2.752205905775173;4.128308858662759;0.0;0.0;11.008823623100692;2.752205905775173;0.0;4.128308858662759;1.3761029528875866;63.30073583282898;185.77389863982418;0.0;0.0;48.163603351065525;12.38492657598828;60.548529927053806;0.0;15.137132481763452
jrziviani;1.4151736866361033;0.0;0.018868982488481376;0.0;0.0;0.05660694746544413;0.02358622811060172;0.0;0.0;0.08962766682028654;0.10377940368664758;0.5943729483871634;0.009434491244240688;0.0;0.19812431612905446;0.05660694746544413;0.05660694746544413;0.0;0.20755880737329516
chengjun;41.11479466395952;0.0;1.3704931554653172;0.13704931554653174;0.0;0.0;0.13704931554653174;0.0;0.0;0.0;9.456402772710689;21.51674254080548;0.13704931554653174;0.0;1.3704931554653172;0.4111479466395952;6.167219199593928;0.0;0.4111479466395952
joseluisdiaz;10.178580684886535;0.0;0.5428576365272819;0.13571440913182048;0.0;0.33928602282955117;0.47500043196137165;0.0;0.13571440913182048;0.0;0.5428576365272819;2.6464309780704993;0.03392860228295512;0.10178580684886535;0.6785720456591023;1.0517866707716086;0.4071432273954614;0.0;3.0875028077489155
mrkulk;0.7536221619343876;0.0;0.07285014232032413;0.0025120738731146254;0.0;0.052753551335407135;0.02260866485803163;0.0;0.10550710267081427;0.005024147746229251;0.0;0.0;0.055265625208521754;0.0025120738731146254;0.005024147746229251;0.0;0.3491782683629329;0.0;0.08038636393966801
fastslack;50.81515985602372;0.16938386618674572;0.6775354647469829;0.0;0.0;0.5081515985602372;0.33876773237349145;0.0;0.0;0.0;0.33876773237349145;16.769002752487825;0.0;0.0;21.172983273343217;1.3550709294939658;8.130425576963795;0.0;1.3550709294939658
TaurusTiger;0.3716027918117282;0.0;0.09290069795293204;0.0;0.0;0.005161149886274002;0.04645034897646602;0.0;0.051611498862740024;0.002580574943137001;0.0;0.0;0.05935322369215103;0.0;0.0;0.0;0.0;0.0;0.11354529749802805
religiose;0.8560455957890748;0.005706970638593832;0.017120911915781495;0.002853485319296916;0.002853485319296916;0.03994879447015682;0.028534853192969157;0.0;0.0;0.0;0.12269986872976739;0.32815081171914534;0.017120911915781495;0.005706970638593832;0.05992319170523523;0.07989758894031364;0.11984638341047046;0.0;0.025681367873672242
zjysdhr;0.43864951488655707;0.0016806494823239735;0.08067117515155073;0.0;0.0;0.018487144305563707;0.010083896893943841;0.0;0.0;0.0050419484469719205;0.05378078343436715;0.14453585547986172;0.0016806494823239735;0.003361298964647947;0.042016237058099336;0.0;0.015125845340915762;0.0;0.06218403084598702
Workman;3.259527421340322;0.0;0.5106592960099838;0.0;0.0;0.5323894788189193;0.49979420460551605;0.0;0.0;0.0;0.0;0.0;0.09778582264020966;0.03259527421340322;0.0;0.0;0.0;0.0;1.58630334505229
jokillsya;1.4237589444277552;0.01423758944427755;0.09017139981375782;0.0;0.0;0.20407211536797823;0.34644800981075374;0.0;0.3559397361069388;0.0;0.01423758944427755;0.004745863148092517;0.018983452592370068;0.004745863148092517;0.01423758944427755;0.0;0.0569503577771102;0.0;0.2989893783298286
IndyMichaelB;1.4586289608079004;0.038896772288210674;0.23338063372926407;0.0;0.0;0.1701733787609217;0.1701733787609217;0.0;0.0;0.0;0.019448386144105337;0.004862096536026334;0.07293144804039502;0.02431048268013167;0.09237983418450035;0.004862096536026334;0.5007959432107124;0.0;0.1264145099366847
ivanich;2.6465634037255894;0.03528751204967452;0.3969845105588384;0.00882187801241863;0.0;0.2029031942856285;1.7820193585085635;0.0;0.0;0.0;0.0;0.0;0.00882187801241863;0.00882187801241863;0.0;0.0;0.044109390062093155;0.0;0.15879380422353537
jdoss;0.8848881988824463;0.0;0.14748136648040772;0.0;0.0;0.023597018636865235;0.053093291932946776;0.0;0.09438807454746094;0.011798509318432618;0.029496273296081545;0.04129478261451416;0.011798509318432618;0.014748136648040772;0.017697763977648925;0.0;0.014748136648040772;0.0;0.4247463354635742
jmvrbanac;29.447484750815427;0.0;0.19631656500543618;0.09815828250271809;0.0;0.0;0.09815828250271809;0.0;0.0;4.024489582611442;5.496863820152213;8.834245425244628;0.0;0.0;4.220806147616878;0.981582825027181;5.104230690141341;0.0;0.2944748475081543
maggymay;1.4742043249469383;0.0;0.38820713890269376;0.0;0.0;0.19164656224310198;0.19656057665959176;0.0;0.0;0.0;0.0;0.0;0.039312115331918356;0.0;0.009828028832979589;0.0;0.029484086498938765;0.0;0.6191658164777141
PuZZleDucK;0.08158555042201503;0.0;0.027972188716119437;0.0;0.0;0.0023310157263432864;0.03729625162149258;0.0;0.0;0.0023310157263432864;0.0;0.0;0.0023310157263432864;0.0;0.0;0.0;0.0023310157263432864;0.0;0.006993047179029859
arundhaj;2.2784427582131843;0.0;0.21265465743323053;0.0;0.0;0.07594809194043947;0.144301374686835;0.0;0.022784427582131842;0.0;0.007594809194043947;0.0;0.045568855164263684;0.030379236776175787;0.0;0.0;0.0;0.0;1.7392113054360638
BXQ;0.8397250328155278;0.005598166885436852;0.025191750984465834;0.002799083442718426;0.0;0.008397250328155277;0.016794500656310555;0.0;0.0;0.002799083442718426;0.10636517082330019;0.4758441852621324;0.02239266754174741;0.002799083442718426;0.05598166885436852;0.0;0.09796792049514491;0.0;0.016794500656310555
surrealist;17.052395986634394;0.0;0.11368263991089596;0.0;0.0;0.17052395986634394;0.11368263991089596;0.0;0.0;0.0;1.9894461984406793;4.319940316614047;0.11368263991089596;0.0;6.138862555188382;0.0;3.069431277594191;0.0;1.0231437591980637
Hegemony;59.325990826444006;0.0;2.175286330302947;0.3955066055096267;0.0;0.3955066055096267;0.9887665137740668;0.0;0.0;5.339339174379961;6.723612293663654;19.97308357823615;0.0;0.0;2.9662995413222;1.3842731192836935;16.61127743140432;0.0;2.3730396330577603
jj-gonzalez;0.005720659785410371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028603298927051854;0.0;0.0;0.0028603298927051854;0.0;0.0;0.0;0.0;0.0;0.0
TheZ3ro;3.836636264679352;0.0;0.588284227250834;0.0;0.0;0.882426340876251;0.6650169525444211;0.0;0.0;0.0;0.0;0.2046206007828988;0.03836636264679352;0.012788787548931174;0.16625423813610526;0.02557757509786235;0.0511551501957247;0.0;1.2021460295995303
ipalmer;0.8354300468024543;0.0;0.038986735517447864;0.0;0.0;0.07240393738954604;0.04177150234012272;0.0;0.03341720187209817;0.0;0.14202310795641723;0.21164227852328843;0.0027847668226748477;0.005569533645349695;0.008354300468024543;0.0;0.005569533645349695;0.0;0.27290714862213505
tmaindron;1.8176242655083428;0.0;0.3938185908601409;0.0;0.0;0.08482246572372266;0.1514686887923619;0.0;0.0;0.0;0.13935119368897295;0.4241123286186133;0.036352485310166854;0.0;0.018176242655083427;0.0;0.024234990206777902;0.0;0.5452872796525028
